APP_NAME,funsafe_math_optimizations,fno_guess_branch_probability,fno_ivopts,fno_tree_loop_optimize,fno_inline_functions,funroll_all_loops,o2,execution_time_1,execution_time_2,execution_time_3,execution_time_4,execution_time_5,code_size
network_patricia,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,37.4552,40.9953,21.2606,19.4397,25.8993,457036
network_patricia,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,13.0208,17.9545,15.6555,23.7122,27.8524,457036
network_patricia,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,19.755,18.0155,20.7214,52.3071,32.8166,457036
network_patricia,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,15.4622,23.8241,26.0417,19.5414,23.5087,457036
network_patricia,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,12.207,23.7427,16.7643,18.8802,36.6618,457036
network_patricia,X,-fno-guess-branch-probability,X,X,X,X,X,37.8418,42.4398,47.3531,59.4482,69.7123,457036
network_patricia,X,-fno-guess-branch-probability,X,X,X,X,-O2,36.0921,43.1213,48.0347,59.5296,67.5252,457036
network_patricia,X,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,X,20.9656,23.7528,25.9094,57.7291,69.2647,457036
network_patricia,X,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,-O2,37.6587,39.9984,49.7335,55.8573,52.002,457036
network_patricia,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,X,39.2761,43.4977,48.5942,58.7769,72.5301,457036
network_patricia,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,-O2,36.9161,41.7786,47.8821,22.6542,28.9408,457036
network_patricia,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,X,39.3066,44.6777,46.0103,59.5194,72.7539,457036
network_patricia,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,-O2,36.6313,40.2934,45.4915,58.3801,71.1975,457036
network_patricia,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,X,39.6932,18.2292,20.7926,31.0262,23.5799,457036
network_patricia,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,-O2,36.5804,23.173,19.5312,19.694,22.817,457036
network_patricia,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,13.265,21.1894,17.4052,30.4362,34.8816,457036
network_patricia,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,18.4631,15.1265,17.1407,19.5618,23.8037,457036
network_patricia,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,15.2384,18.1071,20.8435,24.2004,24.1699,457036
network_patricia,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,16.9271,14.5671,16.571,19.5618,21.6675,457036
network_patricia,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,38.6861,43.5893,47.6379,40.8427,70.7092,457036
network_patricia,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,38.3708,43.4265,44.637,59.4889,71.5739,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,X,X,X,X,14.8214,14.1195,34.1899,20.2942,29.246,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,X,X,X,-O2,13.6007,23.7223,17.3848,19.7042,23.2646,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,X,38.0758,39.622,46.9157,57.3324,68.2882,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,-O2,38.4725,45.1355,47.231,59.9569,72.9268,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,X,13.0005,17.8833,19.4906,17.8121,36.9975,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,-O2,14.7807,15.2181,15.9607,23.4782,23.3561,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,37.557,42.2465,49.6521,56.2236,69.2851,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,38.7065,42.8772,48.0652,59.6924,68.9189,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,20.3857,22.6034,26.2044,28.951,23.0408,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,34.495,38.9201,43.8538,21.637,32.8776,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,15.3605,18.4123,25.5534,29.1341,36.7432,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,11.9222,15.7471,21.2402,35.3699,22.9289,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,36.9466,39.1235,49.7945,22.2575,29.6122,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,12.5732,18.7785,17.3035,29.8971,37.6892,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,13.092,42.9789,50.4456,54.6061,70.8822,457036
network_patricia,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,13.0005,18.9209,20.9656,18.9616,22.9187,457036
network_patricia,-funsafe-math-optimizations,X,X,X,X,X,X,17.0695,40.8834,16.5405,40.3849,42.0024,457043
network_patricia,-funsafe-math-optimizations,X,X,X,X,X,-O2,16.8355,14.0279,16.571,22.3592,28.8289,457036
network_patricia,-funsafe-math-optimizations,X,X,X,X,-funroll-all-loops,X,39.5508,41.9922,49.4995,59.1736,69.1935,457043
network_patricia,-funsafe-math-optimizations,X,X,X,X,-funroll-all-loops,-O2,40.0798,42.9382,47.821,57.7291,69.4987,457036
network_patricia,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,X,X,12.085,17.0695,17.1,19.399,21.9116,457036
network_patricia,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,X,-O2,16.6524,16.2455,16.2455,19.0938,35.9904,457036
network_patricia,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,-funroll-all-loops,X,36.4482,39.9984,49.174,50.8219,71.523,457036
network_patricia,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,-funroll-all-loops,-O2,37.9537,41.331,47.526,55.6641,65.3483,457036
network_patricia,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,X,X,12.4919,25.8891,47.2107,51.4323,65.979,457043
network_patricia,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,X,-O2,12.1257,16.9678,16.2048,29.0731,36.5499,457036
network_patricia,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,20.0806,14.1093,26.4384,29.6021,37.323,457043
network_patricia,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,21.1995,23.2951,25.2584,17.7205,21.8709,457036
network_patricia,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,37.4552,43.7622,44.3624,57.6172,66.5487,457036
network_patricia,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,37.4654,42.5822,48.2483,51.9816,65.1042,457036
network_patricia,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,15.2384,14.6993,21.0571,19.6635,27.9643,457036
network_patricia,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,16.0929,17.8223,19.6533,19.1854,23.0611,457036
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,X,X,X,X,34.3526,17.7917,18.7276,38.503,29.3681,457043
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,X,X,X,-O2,37.2009,43.0501,46.4274,55.2673,67.688,457068
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,X,X,-funroll-all-loops,X,37.679,15.0655,16.3778,18.1681,28.8086,457043
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,X,X,-funroll-all-loops,-O2,39.1846,42.2974,48.5026,56.7017,65.2466,457036
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,X,X,39.1642,44.3624,47.7091,58.4106,37.0076,457068
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,X,-O2,16.0828,37.9537,26.1332,30.9753,35.0037,457068
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,12.5122,14.2212,15.4317,19.3075,22.9085,457036
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,15.3707,14.1602,16.9271,18.5852,22.1456,457036
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,25.2991,20.8435,16.6626,24.5565,35.0444,457043
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,11.2101,14.445,26.9674,29.0833,27.4556,457036
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,18.219,16.4185,26.2756,30.7719,36.5194,457043
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,38.7268,43.7826,44.5862,55.1249,67.8914,457036
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,12.2681,16.0828,19.9382,22.8475,22.2575,457036
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,14.211,37.9232,50.588,58.6243,65.9892,457036
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,12.3393,22.9594,26.7537,30.5786,37.557,457036
network_patricia,-funsafe-math-optimizations,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,19.6228,21.4742,47.9838,58.3089,49.8759,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,X,X,13.5702,17.2831,18.7581,23.0204,28.7577,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,X,-O2,15.5945,13.0412,31.5653,24.5158,22.6237,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,X,39.622,41.4022,46.5495,54.6265,72.4894,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,-O2,15.7369,24.4853,22.4508,30.6702,37.6994,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,X,37.2111,41.5446,50.3743,56.0913,70.8008,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,-O2,39.4796,43.925,49.4893,59.8958,69.987,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,X,36.4889,39.8458,50.0081,55.7556,65.9078,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,-O2,39.032,44.0776,45.7865,57.8715,71.2891,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,X,16.6829,18.4326,20.4468,24.1903,22.6644,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,-O2,35.9497,44.0776,49.8759,58.6751,65.9892,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,17.0186,16.7236,16.0726,56.3151,71.5332,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,36.9263,39.7135,47.3124,58.2581,23.3459,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,39.8458,18.2495,16.8152,19.5109,36.9161,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,17.039,14.1398,19.7144,29.6936,23.407,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,11.8205,21.9625,15.9607,30.894,23.8037,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,12.6851,13.9872,14.6077,19.5618,44.1488,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,X,X,38.4013,17.7917,22.1761,19.6126,28.9714,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,X,-O2,37.8621,44.1691,49.4995,58.7158,71.4823,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,X,12.8682,13.8245,33.9254,26.2044,23.2646,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,-O2,13.4379,17.7816,16.8254,28.9001,22.7763,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,X,11.912,15.1469,16.3371,30.6295,23.6206,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,-O2,15.686,14.4246,15.5945,30.9957,28.5441,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,38.4928,43.8131,47.5464,28.7577,22.7153,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,12.7157,15.0045,16.9373,23.7325,28.7577,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,16.2964,18.1681,16.9779,31.3822,72.7437,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,39.4185,42.7755,49.9369,56.7729,71.0653,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,38.1978,39.6627,49.8657,55.1554,69.3054,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,39.1947,45.0948,49.5707,57.2001,71.3704,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,38.3809,43.5079,47.3429,55.4199,71.6858,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,35.1868,43.3553,48.0448,55.5827,70.109,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,25.6653,15.0146,17.2526,23.6104,28.127,457036
network_patricia,-funsafe-math-optimizations,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,16.0726,16.7847,21.2402,19.0633,28.7476,457036
office_stringsearch1,X,X,X,X,X,X,X,12.6038,50.2014,92.4174,890.513,110.189,457732
office_stringsearch1,X,X,X,X,X,X,-O2,33.61,55.9692,84.4218,1109.75,110.036,457732
office_stringsearch1,X,X,X,X,X,-funroll-all-loops,X,36.1633,56.9763,93.1193,846.476,117.381,461860
office_stringsearch1,X,X,X,X,X,-funroll-all-loops,-O2,36.5194,54.8401,83.842,931.183,71.991,461828
office_stringsearch1,X,X,X,X,-fno-inline-functions,X,X,17.9342,37.1297,84.3811,726.054,70.2922,457732
office_stringsearch1,X,X,X,X,-fno-inline-functions,X,-O2,32.2469,45.4203,83.3944,944.509,72.1537,457732
office_stringsearch1,X,X,X,X,-fno-inline-functions,-funroll-all-loops,X,35.024,54.1585,83.9742,478.485,56.0506,461828
office_stringsearch1,X,X,X,X,-fno-inline-functions,-funroll-all-loops,-O2,15.1571,28.9103,43.396,639.516,60.6588,461828
office_stringsearch1,X,X,X,-fno-tree-loop-optimize,X,X,X,33.4981,54.5858,94.4112,871.023,76.945,457732
office_stringsearch1,X,X,X,-fno-tree-loop-optimize,X,X,-O2,18.0054,30.9753,56.5694,846.151,64.6159,457700
office_stringsearch1,X,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,18.3411,34.9019,94.6655,736.735,75.531,461860
office_stringsearch1,X,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,35.7768,55.013,82.0923,595.072,71.6044,461844
office_stringsearch1,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,35.4309,55.1351,86.5173,833.364,73.6796,457700
office_stringsearch1,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,33.3252,52.3071,89.9862,841.807,140.656,457700
office_stringsearch1,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,18.9819,52.6835,86.436,821.604,71.9706,461844
office_stringsearch1,X,X,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,34.1187,57.7291,86.9039,879.181,72.2656,461844
office_stringsearch1,X,X,-fno-ivopts,X,X,X,X,18.1376,32.9183,30.0496,535.868,53.3244,457732
office_stringsearch1,X,X,-fno-ivopts,X,X,X,-O2,20.6807,19.4194,29.012,693.705,49.2045,457700
office_stringsearch1,X,X,-fno-ivopts,X,X,-funroll-all-loops,X,30.955,54.3009,93.9636,879.954,76.2939,461860
office_stringsearch1,X,X,-fno-ivopts,X,X,-funroll-all-loops,-O2,35.7259,18.1681,44.0267,538.981,67.749,461796
office_stringsearch1,X,X,-fno-ivopts,X,-fno-inline-functions,X,X,32.5521,56.0608,88.2874,880.473,73.8017,457700
office_stringsearch1,X,X,-fno-ivopts,X,-fno-inline-functions,X,-O2,28.3101,54.8401,88.5315,551.056,73.7406,457700
office_stringsearch1,X,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,12.6953,23.112,35.7666,521.159,71.7773,461796
office_stringsearch1,X,X,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,29.2053,56.8136,84.5032,760.752,71.0653,461796
office_stringsearch1,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,34.0983,57.6477,93.2922,800.1,148.356,457732
office_stringsearch1,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,32.0231,53.0599,54.2806,740.55,140.706,457700
office_stringsearch1,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,33.6304,54.1687,90.8813,823.1,75.8972,461860
office_stringsearch1,X,X,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,34.1593,54.3315,54.2704,712.708,72.0622,461844
office_stringsearch1,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,32.7657,56.0201,90.3524,1212.09,73.6491,457700
office_stringsearch1,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,33.9152,56.9153,89.6708,952.067,45.1355,457700
office_stringsearch1,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,34.8816,55.0232,86.6699,947.5,69.8853,461844
office_stringsearch1,X,X,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,29.012,53.6906,86.8022,981.374,72.2351,461844
office_stringsearch1,X,-fno-guess-branch-probability,X,X,X,X,X,33.3557,56.071,93.9433,719.859,76.7619,457732
office_stringsearch1,X,-fno-guess-branch-probability,X,X,X,X,-O2,16.6728,30.365,43.9657,829.386,72.6624,457700
office_stringsearch1,X,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,X,32.8267,58.1767,89.9251,526.805,58.4615,461860
office_stringsearch1,X,-fno-guess-branch-probability,X,X,X,-funroll-all-loops,-O2,14.9841,37.852,43.5588,743.296,68.7052,461828
office_stringsearch1,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,X,33.9762,53.6194,84.4421,971.13,71.9299,457700
office_stringsearch1,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,X,-O2,34.9426,54.5959,86.7615,668.996,117.452,457700
office_stringsearch1,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,X,12.4817,22.6339,28.0151,579.356,44.0776,461828
office_stringsearch1,X,-fno-guess-branch-probability,X,X,-fno-inline-functions,-funroll-all-loops,-O2,11.0067,18.1681,28.3203,900.441,71.5841,461828
office_stringsearch1,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,X,30.7414,58.8175,87.2294,1046.47,75.4903,457764
office_stringsearch1,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,X,-O2,34.7697,55.3589,88.5722,574.697,74.2696,457700
office_stringsearch1,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,29.9988,51.8494,91.4815,879.842,74.2798,461860
office_stringsearch1,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,34.4137,53.5482,85.7544,1024.61,105.489,461828
office_stringsearch1,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,31.5348,54.3823,89.7624,970.194,73.293,457700
office_stringsearch1,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,23.6816,53.1718,90.6474,580.353,74.0356,457700
office_stringsearch1,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,34.0373,54.2806,87.3515,691.518,131.805,461828
office_stringsearch1,X,-fno-guess-branch-probability,X,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,33.4473,54.5654,86.3546,712.362,69.7327,461828
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,X,X,X,X,28.5339,55.0028,49.0112,1059.58,76.2329,457732
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,X,X,X,-O2,35.1359,55.7861,89.2334,564.504,74.1374,457700
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,X,34.0576,57.0068,89.7522,824.3,73.3948,461892
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,X,X,-funroll-all-loops,-O2,36.2142,55.2775,39.6118,774.15,72.1842,461860
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,X,18.8802,30.1107,46.5393,629.496,73.5575,457700
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,X,-O2,35.8175,56.2134,90.6881,589.355,71.696,457700
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,X,35.5733,56.9661,87.7787,616.048,71.0042,461860
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,X,-fno-inline-functions,-funroll-all-loops,-O2,32.4809,56.8441,85.6222,832.153,72.9472,461860
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,X,35.1868,52.9277,94.4214,1018.53,77.2807,457764
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,X,-O2,19.6838,27.2319,46.7021,573.283,72.8963,457700
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,X,35.1766,55.5013,93.1702,991.994,72.8251,461860
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,33.0098,54.6672,88.3077,628.286,137.115,461828
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,X,17.568,38.6963,90.1286,764.313,73.0591,457700
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,35.6649,54.1789,87.8398,726.908,73.2931,457700
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,X,30.8329,32.1147,45.3695,776.296,136.058,461828
office_stringsearch1,X,-fno-guess-branch-probability,-fno-ivopts,-fno-tree-loop-optimize,-fno-inline-functions,-funroll-all-loops,-O2,33.2336,54.4535,87.0666,942.129,70.9941,461828
office_stringsearch1,-funsafe-math-optimizations,X,X,X,X,X,X,34.3831,56.2744,92.7734,671.01,150.157,457732
office_stringsearch1,-funsafe-math-optimizations,X,X,X,X,X,-O2,34.5866,55.776,28.2593,471.619,103.078,457732
office_stringsearch1,-funsafe-math-optimizations,X,X,X,X,-funroll-all-loops,X,18.9107,36.3973,93.2617,874.98,75.8565,461860
office_stringsearch1,-funsafe-math-optimizations,X,X,X,X,-funroll-all-loops,-O2,18.1885,28.0253,44.3827,831.309,133.901,461828
office_stringsearch1,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,X,X,32.3995,54.5349,28.4831,738.515,44.7693,457732
office_stringsearch1,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,X,-O2,14.6586,16.9779,28.1372,749.217,72.5505,457732
office_stringsearch1,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,-funroll-all-loops,X,31.7179,51.9307,84.6049,682.17,139.72,461828
office_stringsearch1,-funsafe-math-optimizations,X,X,X,-fno-inline-functions,-funroll-all-loops,-O2,31.1788,53.8635,85.2254,810.71,71.8384,461828
office_stringsearch1,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,X,X,35.0138,56.956,92.8141,829.59,77.2196,457732
office_stringsearch1,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,X,-O2,34.2509,54.3925,87.1989,852.427,139.872,457700
office_stringsearch1,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,X,15.92,30.0598,58.6243,849.487,145.721,461860
office_stringsearch1,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,X,-funroll-all-loops,-O2,31.5755,53.833,88.3484,869.771,71.6248,461844
office_stringsearch1,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,X,20.2128,57.7291,89.9862,1055.42,141.347,457700
office_stringsearch1,-funsafe-math-optimizations,X,X,-fno-tree-loop-optimize,-fno-inline-functions,X,-O2,35.8785,57.7087,88.1449,979.736,95.6726,457700
